,expansion,time_since_played,game_time,map_img,download_link
1561,Legacy of the Void,played 10 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/35e61c83eacecc4c82edd7e5004c10f5504d5146398b28329ecfeb39add4f6da_100.png,https://gggreplays.com//matches/1917/replay
1562,Legacy of the Void,played 10 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dd5f1a4bec2c1644dd8d42d9e40d00044703bbea9feb5458c92e3448567f204f_100.png,https://gggreplays.com//matches/9/replay
1563,Legacy of the Void,played 10 months ago,"23 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/65c47b7f5e3fbddd141fd947fbb5646400c697fd31be447d08a4db746dc0dba3_100.png,https://gggreplays.com//matches/6/replay
1564,Legacy of the Void,played 10 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c28ac0677e08e7fb844c6c884494a03b5e56ea2c73455ab2b6e4ecea8201a089_100.png,https://gggreplays.com//matches/1945/replay
1565,Legacy of the Void,played 10 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/ffb0f1fc318c4d4cac6138c4acb5d6df07e7485b19894ca08231f2dcb392e52a_100.png,https://gggreplays.com//matches/1916/replay
1566,Legacy of the Void,played 10 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c96f39dccd6bbec995db158efe58ba6427ef3064e12768820cbe50ec05ce6c70_100.png,https://gggreplays.com//matches/1127/replay
1567,Legacy of the Void,played 10 months ago,"23 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dd5f1a4bec2c1644dd8d42d9e40d00044703bbea9feb5458c92e3448567f204f_100.png,https://gggreplays.com//matches/32804/replay
1568,Legacy of the Void,played 10 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/08c976551203a64c3f33f0cc9558d2634c34f557fd3e230ab5df95fdfdb5c6bf_100.png,https://gggreplays.com//matches/32825/replay
1569,Legacy of the Void,played 10 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c96f39dccd6bbec995db158efe58ba6427ef3064e12768820cbe50ec05ce6c70_100.png,https://gggreplays.com//matches/32792/replay
1570,Legacy of the Void,played 10 months ago,"27 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/68d6808e9fda1855eb55ec7bff9c710c4f4d5f5a8607591228bd6f3c07bfb786_100.png,https://gggreplays.com//matches/1882/replay
1571,Legacy of the Void,played 10 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/68d6808e9fda1855eb55ec7bff9c710c4f4d5f5a8607591228bd6f3c07bfb786_100.png,https://gggreplays.com//matches/1891/replay
1572,Legacy of the Void,played 10 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/68d6808e9fda1855eb55ec7bff9c710c4f4d5f5a8607591228bd6f3c07bfb786_100.png,https://gggreplays.com//matches/1881/replay
1573,Legacy of the Void,played 10 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c96f39dccd6bbec995db158efe58ba6427ef3064e12768820cbe50ec05ce6c70_100.png,https://gggreplays.com//matches/32791/replay
1574,Legacy of the Void,played 10 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c28ac0677e08e7fb844c6c884494a03b5e56ea2c73455ab2b6e4ecea8201a089_100.png,https://gggreplays.com//matches/32842/replay
1575,Legacy of the Void,played 10 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dd5f1a4bec2c1644dd8d42d9e40d00044703bbea9feb5458c92e3448567f204f_100.png,https://gggreplays.com//matches/32803/replay
1576,Legacy of the Void,played 10 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dd5f1a4bec2c1644dd8d42d9e40d00044703bbea9feb5458c92e3448567f204f_100.png,https://gggreplays.com//matches/32802/replay
1577,Legacy of the Void,played 10 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c28ac0677e08e7fb844c6c884494a03b5e56ea2c73455ab2b6e4ecea8201a089_100.png,https://gggreplays.com//matches/32841/replay
1578,Legacy of the Void,played 10 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c96f39dccd6bbec995db158efe58ba6427ef3064e12768820cbe50ec05ce6c70_100.png,https://gggreplays.com//matches/32790/replay
1579,Legacy of the Void,played 10 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c96f39dccd6bbec995db158efe58ba6427ef3064e12768820cbe50ec05ce6c70_100.png,https://gggreplays.com//matches/2120/replay
1580,Legacy of the Void,played 10 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/ffb0f1fc318c4d4cac6138c4acb5d6df07e7485b19894ca08231f2dcb392e52a_100.png,https://gggreplays.com//matches/32838/replay
1581,Legacy of the Void,played 10 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dd5f1a4bec2c1644dd8d42d9e40d00044703bbea9feb5458c92e3448567f204f_100.png,https://gggreplays.com//matches/32801/replay
1582,Legacy of the Void,played 10 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/ffb0f1fc318c4d4cac6138c4acb5d6df07e7485b19894ca08231f2dcb392e52a_100.png,https://gggreplays.com//matches/32826/replay
1583,Legacy of the Void,played 10 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b8036a9aca4f87f858088290400339113ac35fc9e2b2450d0205f5b637e5435e_100.png,https://gggreplays.com//matches/32815/replay
1584,Legacy of the Void,played 10 months ago,"34 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dd5f1a4bec2c1644dd8d42d9e40d00044703bbea9feb5458c92e3448567f204f_100.png,https://gggreplays.com//matches/32800/replay
1585,Legacy of the Void,played 10 months ago,"20 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dd5f1a4bec2c1644dd8d42d9e40d00044703bbea9feb5458c92e3448567f204f_100.png,https://gggreplays.com//matches/32799/replay
1586,Legacy of the Void,played 10 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c28ac0677e08e7fb844c6c884494a03b5e56ea2c73455ab2b6e4ecea8201a089_100.png,https://gggreplays.com//matches/32840/replay
1587,Legacy of the Void,played 10 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dd5f1a4bec2c1644dd8d42d9e40d00044703bbea9feb5458c92e3448567f204f_100.png,https://gggreplays.com//matches/32809/replay
1588,Legacy of the Void,played 10 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/65c47b7f5e3fbddd141fd947fbb5646400c697fd31be447d08a4db746dc0dba3_100.png,https://gggreplays.com//matches/32852/replay
1589,Legacy of the Void,played 10 months ago,"24 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c28ac0677e08e7fb844c6c884494a03b5e56ea2c73455ab2b6e4ecea8201a089_100.png,https://gggreplays.com//matches/32839/replay
1590,Legacy of the Void,played 10 months ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c28ac0677e08e7fb844c6c884494a03b5e56ea2c73455ab2b6e4ecea8201a089_100.png,https://gggreplays.com//matches/32846/replay
1591,Legacy of the Void,played over 1 year ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/347150ad07b3078cb7de934cf7fdea40219e7eb3719ad0be30eba1982f4944b4_100.png,https://gggreplays.com//matches/145208/replay
1592,Legacy of the Void,played over 1 year ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/16bf0cb2c4c77950cceb2e9a85fa71c336d31c1a945852bb0d0f339264fcef5c_100.png,https://gggreplays.com//matches/140522/replay
1593,Legacy of the Void,played over 1 year ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/7b45d40e755df2e51ff9e66dbb0cbf22396d2282a9e3fdf44e4dad5cbd87d586_100.png,https://gggreplays.com//matches/140530/replay
1594,Legacy of the Void,played over 1 year ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/7b45d40e755df2e51ff9e66dbb0cbf22396d2282a9e3fdf44e4dad5cbd87d586_100.png,https://gggreplays.com//matches/140535/replay
1595,Legacy of the Void,played over 1 year ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/7b45d40e755df2e51ff9e66dbb0cbf22396d2282a9e3fdf44e4dad5cbd87d586_100.png,https://gggreplays.com//matches/140539/replay
1596,Legacy of the Void,played over 1 year ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a8859a6ed36145e6c432269b77ee9d1d319018afee209d82452f9971e368975f_100.png,https://gggreplays.com//matches/145209/replay
1597,Legacy of the Void,played over 1 year ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b904718114b9e309a6eb20ab5ab0426c012eedd23d8fcc6acae0928388f40666_100.png,https://gggreplays.com//matches/140541/replay
1598,Legacy of the Void,played over 1 year ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/6e0d108878f664ea99e02ff441fd35e449689c6c2378dc29fe4d347eb683792d_100.png,https://gggreplays.com//matches/145212/replay
1599,Legacy of the Void,played over 1 year ago,"20 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/6e0d108878f664ea99e02ff441fd35e449689c6c2378dc29fe4d347eb683792d_100.png,https://gggreplays.com//matches/145213/replay
1600,Legacy of the Void,played over 1 year ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5787d5845c608dbda87d51ce539019a4785e8a54dbac6ccd5fb0e77ad043663c_100.png,https://gggreplays.com//matches/145214/replay
1601,Legacy of the Void,played almost 2 years ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/af34c3e976feaba6d3e934ed9ae2a2fbd40e01e58513567c46231133b266a4e6_100.png,https://gggreplays.com//matches/140576/replay
1602,Legacy of the Void,played almost 2 years ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/af34c3e976feaba6d3e934ed9ae2a2fbd40e01e58513567c46231133b266a4e6_100.png,https://gggreplays.com//matches/140579/replay
1603,Legacy of the Void,played almost 2 years ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f0a904fbf52eea1bbbf2b4a0c4f9816932834986cef89b1bcb8d54582d675919_100.png,https://gggreplays.com//matches/140587/replay
1604,Legacy of the Void,played almost 2 years ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/140590/replay
1605,Legacy of the Void,played almost 2 years ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/140592/replay
1606,Legacy of the Void,played almost 2 years ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/140594/replay
1607,Legacy of the Void,played almost 2 years ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/3805e7aaacd90b7fb2228847b70c1a1703b0badee57bf7426785db15a2d6b987_100.png,https://gggreplays.com//matches/145215/replay
1608,Legacy of the Void,played about 2 years ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f3614abb9f664e3a1840065e8fde7f94e170bc75a2bd1630e12e3b60085146a7_100.png,https://gggreplays.com//matches/140607/replay
1609,Legacy of the Void,played about 2 years ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/145218/replay
1610,Legacy of the Void,played about 2 years ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/145219/replay
1611,Legacy of the Void,played about 2 years ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/145220/replay
1612,Legacy of the Void,played about 2 years ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/145221/replay
1613,Legacy of the Void,played about 2 years ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/145223/replay
1614,Legacy of the Void,played about 2 years ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/145225/replay
1615,Legacy of the Void,played about 2 years ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/140614/replay
1616,Legacy of the Void,played about 2 years ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/3e3e5220c90afaee81006050d8d10d9257e98d3af6b36f5fc73bf88a14ed79c2_100.png,https://gggreplays.com//matches/140615/replay
1617,Legacy of the Void,played about 2 years ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/140619/replay
1618,Legacy of the Void,played about 2 years ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/140620/replay
1619,Legacy of the Void,played about 2 years ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8148c5d7978e05f17746384991e189032a42dd2ebd370aef3b9dd14363517c9c_100.png,https://gggreplays.com//matches/140636/replay
1620,Legacy of the Void,played about 2 years ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8148c5d7978e05f17746384991e189032a42dd2ebd370aef3b9dd14363517c9c_100.png,https://gggreplays.com//matches/140637/replay
1621,Legacy of the Void,played about 2 years ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/140662/replay
1622,Legacy of the Void,played about 2 years ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/140663/replay
1623,Legacy of the Void,played about 2 years ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2796e1b6db68293f0f6c7b154d37ad4f333735e4c2ed5a18c5dba31f5ad81022_100.png,https://gggreplays.com//matches/140664/replay
1624,Legacy of the Void,played about 2 years ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/cc9c5343d031dbb9ffacb080beff789940a49d5f6a95580645a1d21d3b6bbdb1_100.png,https://gggreplays.com//matches/140682/replay
1625,Legacy of the Void,played about 2 years ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/cc9c5343d031dbb9ffacb080beff789940a49d5f6a95580645a1d21d3b6bbdb1_100.png,https://gggreplays.com//matches/140683/replay
1626,Legacy of the Void,played about 2 years ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/30f9142be92f89860a9a21e27d99ab419f4df1562d5d81fe0749385481495734_100.png,https://gggreplays.com//matches/140689/replay
1627,Legacy of the Void,played about 2 years ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/6b3b4728d2657ed1aa2ee0cfb17b16e086a3d1fe249d760c99765607b573d847_100.png,https://gggreplays.com//matches/140690/replay
1628,Legacy of the Void,played over 2 years ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/43854d063d5a07d312ea8b53059dfd76089dd00e9e8f37c901cdb6d3089ea617_100.png,https://gggreplays.com//matches/140741/replay
1629,Legacy of the Void,played over 2 years ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/649bff46d5fe7c13dc4f75ca34cc09293c3f5236d5e7999259f602bcbb69b021_100.png,https://gggreplays.com//matches/140749/replay
1630,Legacy of the Void,played over 2 years ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/649bff46d5fe7c13dc4f75ca34cc09293c3f5236d5e7999259f602bcbb69b021_100.png,https://gggreplays.com//matches/140757/replay
1631,Legacy of the Void,played over 2 years ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/22989dee027e3d1a8e43364137ae951580a489a2596ce6e8c78ed4bd043684bd_100.png,https://gggreplays.com//matches/140772/replay
1632,Legacy of the Void,played over 2 years ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c0f760bbd0982f269bb7c2b1d8820a62f6cede15faad81129e950ec9be09b156_100.png,https://gggreplays.com//matches/140792/replay
1633,Legacy of the Void,played over 2 years ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c0f760bbd0982f269bb7c2b1d8820a62f6cede15faad81129e950ec9be09b156_100.png,https://gggreplays.com//matches/140793/replay
